Violation_ID,Violation_Type,Fine_Amount,Location,Date,Time,Vehicle_Type,Vehicle_Color,Vehicle_Model_Year,Registration_State,Helmet_Worn,Seatbelt_Worn,Driver_Age,Driver_Gender,Number_of_Passengers,Penalty_Points,Weather_Condition,Road_Condition,Officer_ID,License_Type,Issuing_Agency,License_Validity,Traffic_Light_Status,Speed_Limit,Recorded_Speed,Alcohol_Level,Breathalyzer_Result,Towed,Fine_Paid,Payment_Method,Court_Appearance_Required,Previous_Violations,Comments
VLT000485,Illegal U Turn,564,Bihar,2020-03-30,14:07:59,Truck,Green,2010,Meghalaya,NA,Yes,64,Male,3,6,Rainy,Gravel,OFF3933,Permanent,City Traffic Police,Expired,Red,86,111,0.0,Not Applied,No,No,Pending,No,14,Repeat Offender
VLT000486,Mobile Phone Usage,4776,Andhra Pradesh,2020-03-30,02:59:50,E-Rickshaw,Brown,2004,Delhi,NA,NA,70,Male,2,2,Rainy,Wet,OFF6221,Permanent,Special Task Force,Valid,Red,66,150,0.0,Not Applied,No,Yes,Online,No,1,First Violation
VLT000487,Driving Without License,4922,Daman & Diu,2020-03-30,16:50:18,Auto-Rickshaw,Brown,2011,Haryana,NA,NA,23,Male,0,8,Rainy,Dry,OFF5710,Commercial,RTO Enforcement,Expired,Green,26,99,0.14,Positive,Yes,Yes,Online,Yes,16,First Violation
VLT000488,Mobile Phone Usage,4776,Tamil Nadu,2020-03-30,07:26:20,Car,Other,1992,Rajasthan,NA,No,37,Male,2,5,Clear,Dry,OFF7664,Permanent,Special Task Force,Valid,Red,40,163,0.0,Not Applied,No,Yes,Online,No,4,Fine Paid On Spot
VLT000489,Driving Without License,4922,Rajasthan,2020-03-30,12:32:38,Electric Scooter,Orange,1995,Madhya Pradesh,No,NA,28,Male,0,7,Clear,Potholes,OFF1407,Permanent,City Traffic Police,Valid,Yellow,52,30,0.0,Not Applied,Yes,No,Pending,Yes,1,Warning Issued
VLT000490,Overspeeding,3662,Jharkhand,2020-03-31,02:08:12,Auto-Rickshaw,Other,2001,Rajasthan,NA,NA,22,Female,0,0,Rainy,Gravel,OFF3462,Commercial,Special Task Force,Suspended,Red,117,59,0.02,Negative,No,No,Pending,No,7,Repeat Offender
VLT000491,Red Light Violation,3383,Madhya Pradesh,2020-03-31,03:05:55,Van,Orange,1998,Rajasthan,NA,Yes,21,Male,7,7,Foggy,Dry,OFF9912,Permanent,City Traffic Police,Suspended,Yellow,102,88,0.0,Not Applied,No,No,Pending,No,4,First Violation
VLT000492,Driving Without License,4922,Chhattisgarh,2020-03-31,16:52:39,Car,Blue,2020,Maharashtra,NA,No,50,Female,2,8,Rainy,Potholes,OFF1586,Permanent,RTO Enforcement,Valid,Red,82,143,0.0,Not Applied,Yes,Yes,Online,Yes,4,First Violation
VLT000493,No Parking,1211,Mizoram,2020-03-31,04:01:06,Tractor,Green,1993,Delhi,NA,NA,46,Female,0,0,Windy,Potholes,OFF2159,Permanent,City Traffic Police,Expired,Green,67,151,0.0,Not Applied,Yes,Yes,Online,No,10,Fine Paid On Spot
VLT000494,Illegal U Turn,564,Andhra Pradesh,2020-03-31,16:51:32,Van,Orange,1992,Lakshadweep,NA,Yes,62,Other,7,2,Snowy,Potholes,OFF2956,Commercial,Special Task Force,Expired,Yellow,41,34,0.02,Negative,No,No,Pending,No,18,First Violation
VLT000495,Driving Without License,4922,Madhya Pradesh,2020-03-31,01:50:29,Electric Scooter,Yellow,2008,Karnataka,No,NA,34,Other,0,4,Clear,Wet,OFF2175,Learner,RTO Enforcement,Valid,Green,57,162,0.02,Negative,Yes,No,Pending,Yes,8,Warning Issued
VLT000496,No Parking,1211,Gujarat,2020-03-31,18:23:25,Van,Orange,2016,Karnataka,NA,Yes,73,Male,7,7,Foggy,Dry,OFF3739,Commercial,Highway Patrol,Valid,Green,51,25,0.02,Negative,Yes,Yes,Online,No,11,Warning Issued
VLT000497,Wrong Lane,2617,Telangana,2020-03-31,23:07:52,Pickup,Other,2010,Sikkim,NA,Yes,28,Other,3,4,Clear,Wet,OFF4741,Permanent,RTO Enforcement,Expired,Red,73,155,0.02,Negative,No,No,Pending,No,3,First Violation
VLT000498,Overspeeding,3662,Delhi,2020-04-01,11:48:15,Car,Other,2020,Rajasthan,NA,No,32,Female,2,6,Windy,Potholes,OFF5357,Permanent,City Traffic Police,Valid,Yellow,94,109,0.0,Not Applied,No,Yes,Online,No,19,Warning Issued
VLT000499,Red Light Violation,3383,Arunachal Pradesh,2020-04-01,22:34:03,Auto-Rickshaw,Brown,2016,Tamil Nadu,NA,NA,69,Male,0,7,Clear,Gravel,OFF1537,Permanent,Highway Patrol,Valid,Red,34,132,0.02,Negative,No,No,Pending,No,11,Fine Paid On Spot
VLT000500,Driving Without License,4922,Puducherry,2020-04-01,11:50:41,E-Rickshaw,Blue,1999,Punjab,NA,NA,41,Female,2,1,Clear,Dry,OFF5207,Permanent,Special Task Force,Suspended,Yellow,87,129,0.02,Negative,Yes,Yes,Online,Yes,1,First Violation
VLT000501,Mobile Phone Usage,4776,Tamil Nadu,2020-04-01,02:08:07,E-Rickshaw,Other,1997,West Bengal,NA,NA,59,Female,2,6,Clear,Wet,OFF7438,Commercial,RTO Enforcement,Valid,Yellow,119,81,0.02,Negative,No,Yes,Online,No,13,Repeat Offender
VLT000502,Red Light Violation,3383,Rajasthan,2020-04-02,13:27:54,Pickup,Other,1992,Telangana,NA,Yes,41,Male,3,8,Rainy,Dry,OFF3150,Permanent,Special Task Force,Cancelled,Red,74,83,0.0,Not Applied,No,No,Pending,No,17,Fine Paid On Spot
VLT000503,Overspeeding,3662,Himachal Pradesh,2020-04-02,13:20:57,Van,Brown,2008,West Bengal,NA,Yes,53,Female,7,5,Windy,Dry,OFF2717,Commercial,Highway Patrol,Expired,Red,119,120,0.02,Negative,No,Yes,Online,No,6,First Violation
VLT000504,No Parking,1211,Andhra Pradesh,2020-04-02,03:59:32,Tractor,Yellow,2007,Chhattisgarh,NA,NA,58,Male,0,8,Clear,Potholes,OFF2248,Permanent,RTO Enforcement,Valid,Yellow,56,169,0.02,Negative,Yes,Yes,Online,No,11,Repeat Offender
VLT000505,Driving Without License,4922,Andhra Pradesh,2020-04-02,05:26:22,Car,Brown,2009,Chhattisgarh,NA,No,76,Other,2,6,Clear,Potholes,OFF6098,Commercial,City Traffic Police,Valid,Red,40,66,0.0,Not Applied,Yes,Yes,Online,Yes,9,Warning Issued
VLT000506,Overspeeding,3662,Rajasthan,2020-04-02,14:14:10,Car,Black,1991,Karnataka,NA,No,79,Other,2,5,Clear,Potholes,OFF2751,Learner,Special Task Force,Valid,Yellow,69,165,0.02,Negative,No,Yes,Online,No,20,Repeat Offender
VLT000507,Overspeeding,3662,Telangana,2020-04-02,08:20:16,Scooty,Green,2017,Ladakh,No,NA,62,Female,0,7,Rainy,Dry,OFF5418,Permanent,City Traffic Police,Suspended,Green,109,169,0.0,Not Applied,No,Yes,Online,No,4,Fine Paid On Spot
VLT000508,Driving Without License,4922,Manipur,2020-04-02,04:56:07,E-Rickshaw,White,1995,Chhattisgarh,NA,NA,70,Male,2,8,Windy,Wet,OFF5006,Permanent,City Traffic Police,Cancelled,Green,37,185,0.02,Negative,Yes,Yes,Online,Yes,17,Repeat Offender
VLT000509,Mobile Phone Usage,4776,Odisha,2020-04-03,16:39:52,Car,Black,2011,Delhi,NA,No,40,Female,2,4,Clear,Dry,OFF9639,Permanent,RTO Enforcement,Expired,Red,82,138,0.02,Negative,No,Yes,Online,No,17,Warning Issued
VLT000510,Red Light Violation,3383,Dadra & Nagar Haveli,2020-04-03,08:49:22,Motorcycle,Blue,2017,Madhya Pradesh,Yes,NA,48,Female,1,3,Snowy,Dry,OFF1817,Commercial,City Traffic Police,Cancelled,Red,98,83,0.02,Negative,No,Yes,Online,No,16,First Violation
VLT000511,Overspeeding,3662,Chhattisgarh,2020-04-03,06:14:13,Motorcycle,Yellow,1991,Uttarakhand,Yes,NA,40,Male,1,8,Windy,Potholes,OFF2254,Learner,Special Task Force,Suspended,Red,25,22,0.0,Not Applied,No,Yes,Online,No,9,First Violation
VLT000512,Mobile Phone Usage,4776,Mizoram,2020-04-03,22:55:47,Truck,Red,1991,Karnataka,NA,Yes,35,Other,3,0,Foggy,Dry,OFF7540,Permanent,RTO Enforcement,Expired,Green,65,25,0.0,Not Applied,No,No,Pending,No,5,Repeat Offender
VLT000513,No Parking,1211,Uttar Pradesh,2020-04-03,00:56:44,Car,Brown,1998,Tamil Nadu,NA,No,64,Male,2,8,Rainy,Gravel,OFF5256,Commercial,City Traffic Police,Expired,Red,102,133,0.02,Negative,Yes,Yes,Online,No,8,First Violation
VLT000514,No Parking,1211,Uttarakhand,2020-04-03,10:46:12,Electric Scooter,Grey,1998,Delhi,No,NA,39,Male,0,3,Rainy,Dry,OFF5040,Permanent,Special Task Force,Cancelled,Green,92,197,0.0,Not Applied,Yes,Yes,Online,No,14,First Violation
VLT000515,Driving Without License,4922,Kerala,2020-04-04,09:21:38,Auto-Rickshaw,Other,1992,Uttarakhand,NA,NA,44,Male,0,3,Foggy,Wet,OFF1219,Commercial,City Traffic Police,Valid,Yellow,34,147,0.14,Positive,Yes,Yes,Online,Yes,10,Repeat Offender
VLT000516,Mobile Phone Usage,4776,Puducherry,2020-04-04,09:08:11,Van,Orange,2008,Karnataka,NA,Yes,66,Other,7,4,Clear,Potholes,OFF7174,Commercial,Special Task Force,Cancelled,Green,46,155,0.0,Not Applied,No,No,Pending,No,5,Warning Issued
VLT000517,Overloading,3057,Delhi,2020-04-04,22:47:25,E-Rickshaw,Red,2000,Kerala,NA,NA,57,Male,2,4,Clear,Dry,OFF5991,Learner,City Traffic Police,Suspended,Green,43,93,0.0,Not Applied,No,No,Pending,No,17,First Violation
VLT000518,Driving Without License,4922,Gujarat,2020-04-04,03:51:04,Van,Red,2018,Rajasthan,NA,Yes,66,Other,7,0,Rainy,Potholes,OFF3345,Learner,Highway Patrol,Cancelled,Green,119,17,0.02,Negative,Yes,Yes,Online,Yes,9,First Violation
VLT000519,Overspeeding,3662,Nagaland,2020-04-04,05:27:08,Truck,Red,2000,Maharashtra,NA,Yes,59,Male,3,0,Foggy,Wet,OFF5983,Learner,City Traffic Police,Valid,Red,109,147,0.02,Negative,No,Yes,Online,No,12,First Violation
VLT000520,No Parking,1211,Chhattisgarh,2020-04-04,13:34:53,Pickup,Orange,1993,Andhra Pradesh,NA,Yes,73,Female,3,6,Clear,Gravel,OFF1324,Permanent,RTO Enforcement,Valid,Red,45,93,0.02,Negative,Yes,No,Pending,No,4,Warning Issued
VLT000521,Illegal U Turn,564,Madhya Pradesh,2020-04-04,16:57:37,Truck,Yellow,1999,Telangana,NA,Yes,56,Female,3,2,Clear,Dry,OFF3183,Permanent,Highway Patrol,Expired,Green,98,96,0.0,Not Applied,No,No,Pending,No,19,First Violation
VLT000522,No Parking,1211,Uttar Pradesh,2020-04-04,07:19:02,E-Rickshaw,Black,2009,Bihar,NA,NA,32,Female,2,0,Clear,Gravel,OFF1871,Learner,Special Task Force,Expired,Red,100,165,0.0,Not Applied,Yes,Yes,Online,No,5,Fine Paid On Spot
VLT000523,Mobile Phone Usage,4776,Maharashtra,2020-04-04,08:20:46,Truck,Brown,1990,Rajasthan,NA,Yes,55,Female,3,3,Clear,Potholes,OFF3163,Commercial,RTO Enforcement,Valid,Green,64,189,0.02,Negative,No,No,Pending,No,18,Repeat Offender
VLT000524,Driving Without License,4922,Andaman & Nicobar,2020-04-04,16:05:03,Motorcycle,Silver,2001,Andhra Pradesh,Yes,NA,21,Male,1,5,Snowy,Potholes,OFF3829,Commercial,Highway Patrol,Valid,Red,28,120,0.02,Negative,Yes,Yes,Online,Yes,1,Repeat Offender
VLT000525,Driving Without License,4922,Maharashtra,2020-04-05,18:55:08,Tractor,Green,2007,Nagaland,NA,NA,77,Male,0,3,Windy,Potholes,OFF1598,Commercial,City Traffic Police,Cancelled,Red,106,134,0.02,Negative,Yes,No,Pending,Yes,19,Repeat Offender
VLT000526,Driving Without License,4922,Karnataka,2020-04-05,18:09:01,Van,Grey,2019,Tamil Nadu,NA,Yes,75,Male,7,4,Clear,Potholes,OFF8866,Learner,RTO Enforcement,Valid,Yellow,23,110,0.02,Negative,Yes,Yes,Online,Yes,10,Warning Issued
VLT000527,Driving Without License,4922,Uttarakhand,2020-04-05,15:11:56,Car,Blue,2012,Tamil Nadu,NA,No,67,Other,2,1,Rainy,Wet,OFF8535,Permanent,Highway Patrol,Expired,Red,93,93,0.0,Not Applied,Yes,No,Pending,Yes,10,First Violation
VLT000528,Driving Without License,4922,Chandigarh,2020-04-05,11:51:43,Pickup,White,1998,West Bengal,NA,Yes,39,Female,3,4,Windy,Potholes,OFF9877,Permanent,Special Task Force,Expired,Green,112,154,0.0,Not Applied,Yes,Yes,Online,Yes,1,Warning Issued
VLT000529,Driving Without License,4922,Andhra Pradesh,2020-04-06,02:01:39,Pickup,Black,2002,Andhra Pradesh,NA,Yes,46,Other,3,0,Windy,Dry,OFF6180,Permanent,RTO Enforcement,Valid,Yellow,110,163,0.02,Negative,Yes,No,Pending,Yes,16,Repeat Offender
VLT000530,Red Light Violation,3383,Uttar Pradesh,2020-04-06,13:13:21,Car,Red,2010,Arunachal Pradesh,NA,No,26,Female,2,7,Clear,Gravel,OFF5866,Commercial,Special Task Force,Expired,Yellow,65,62,0.0,Not Applied,No,Yes,Online,No,7,First Violation
VLT000531,Driving Without License,4922,Maharashtra,2020-04-06,06:45:33,Tractor,Other,2008,Uttar Pradesh,NA,NA,48,Male,0,5,Clear,Under Construction,OFF5520,Commercial,City Traffic Police,Expired,Red,45,140,0.14,Positive,Yes,No,Pending,Yes,8,Repeat Offender
VLT000532,Overloading,3057,Jharkhand,2020-04-06,01:08:17,Bus,White,2010,Daman & Diu,NA,Yes,36,Female,37,2,Windy,Dry,OFF4871,Permanent,Special Task Force,Valid,Yellow,85,191,0.0,Not Applied,No,No,Pending,No,7,First Violation
VLT000533,Overspeeding,3662,Goa,2020-04-06,05:40:00,Van,Grey,2001,Andhra Pradesh,NA,Yes,35,Male,7,1,Windy,Wet,OFF3966,Permanent,Highway Patrol,Cancelled,Green,64,2,0.02,Negative,No,No,Pending,No,5,First Violation
VLT000534,Mobile Phone Usage,4776,Puducherry,2020-04-06,13:53:03,Electric Scooter,Black,1996,Delhi,No,NA,18,Male,0,2,Clear,Potholes,OFF3730,Learner,RTO Enforcement,Valid,Red,57,63,0.0,Not Applied,No,Yes,Online,No,7,Warning Issued
VLT000535,Drunk Driving,1248,Uttar Pradesh,2020-04-06,17:43:57,Van,White,2004,Maharashtra,NA,Yes,22,Male,7,1,Clear,Dry,OFF2920,Permanent,City Traffic Police,Valid,Red,40,36,0.0,Not Applied,No,Yes,Online,Yes,20,First Violation
VLT000536,Illegal U Turn,564,Himachal Pradesh,2020-04-07,20:10:46,Motorcycle,Grey,1994,Gujarat,Yes,NA,45,Other,1,7,Windy,Potholes,OFF3511,Commercial,RTO Enforcement,Valid,Green,23,199,0.0,Not Applied,No,Yes,Online,No,8,Repeat Offender
VLT000537,Overloading,3057,Delhi,2020-04-07,03:06:35,Auto-Rickshaw,Green,2003,Bihar,NA,NA,22,Male,0,3,Rainy,Potholes,OFF5400,Learner,Highway Patrol,Expired,Yellow,80,19,0.0,Not Applied,No,Yes,Online,No,0,First Violation
VLT000538,Driving Without License,4922,Uttar Pradesh,2020-04-07,09:55:03,Tractor,Silver,2002,Telangana,NA,NA,70,Other,0,0,Rainy,Dry,OFF9213,Permanent,RTO Enforcement,Expired,Green,110,96,0.02,Negative,Yes,No,Pending,Yes,18,Repeat Offender
VLT000539,No Parking,1211,Maharashtra,2020-04-07,11:47:53,Truck,Black,2006,Rajasthan,NA,Yes,62,Male,3,3,Rainy,Dry,OFF7981,Commercial,RTO Enforcement,Valid,Red,41,17,0.0,Not Applied,Yes,Yes,Online,No,7,First Violation
VLT000540,Red Light Violation,3383,Madhya Pradesh,2020-04-07,03:07:16,Car,Black,1997,Punjab,NA,No,73,Male,2,0,Foggy,Dry,OFF6978,Commercial,Special Task Force,Valid,Yellow,40,26,0.0,Not Applied,No,Yes,Online,No,2,Warning Issued
VLT000541,No Parking,1211,Rajasthan,2020-04-07,05:55:26,Truck,White,2008,Haryana,NA,Yes,62,Male,3,0,Clear,Under Construction,OFF3305,Permanent,Special Task Force,Expired,Red,115,20,0.02,Negative,Yes,No,Pending,No,6,First Violation
VLT000542,Overspeeding,3662,Tamil Nadu,2020-04-07,03:50:01,Truck,Yellow,1992,Puducherry,NA,Yes,68,Other,3,6,Clear,Wet,OFF8393,Commercial,City Traffic Police,Cancelled,Green,74,140,0.02,Negative,No,No,Pending,No,4,Fine Paid On Spot
VLT000543,Overspeeding,3662,West Bengal,2020-04-08,06:03:58,Bus,Green,2001,Telangana,NA,Yes,46,Female,37,6,Rainy,Wet,OFF1267,Permanent,Highway Patrol,Valid,Red,115,100,0.0,Not Applied,No,Yes,Online,No,20,First Violation
VLT000544,No Parking,1211,Nagaland,2020-04-08,11:58:48,Pickup,Red,2009,Telangana,NA,Yes,64,Male,3,1,Rainy,Dry,OFF7868,Permanent,Highway Patrol,Suspended,Yellow,109,144,0.14,Positive,Yes,Yes,Online,No,7,Fine Paid On Spot
VLT000545,Illegal U Turn,564,Maharashtra,2020-04-08,05:26:33,Pickup,Yellow,2017,Tamil Nadu,NA,Yes,69,Other,3,0,Rainy,Potholes,OFF6659,Learner,City Traffic Police,Expired,Green,50,43,0.14,Positive,No,No,Pending,No,13,Fine Paid On Spot
VLT000546,Overspeeding,3662,Tamil Nadu,2020-04-08,06:11:15,Auto-Rickshaw,Black,2006,Nagaland,NA,NA,54,Female,0,1,Foggy,Dry,OFF7436,Commercial,Special Task Force,Valid,Red,93,150,0.0,Not Applied,No,No,Pending,No,2,Warning Issued
VLT000547,Overloading,3057,Tamil Nadu,2020-04-09,15:00:35,Bus,Black,2007,Bihar,NA,Yes,66,Male,37,1,Windy,Wet,OFF4473,Permanent,Special Task Force,Valid,Green,49,97,0.0,Not Applied,No,No,Pending,No,2,Repeat Offender
VLT000548,Red Light Violation,3383,Gujarat,2020-04-09,05:20:06,Truck,Other,1997,Maharashtra,NA,Yes,22,Other,3,7,Clear,Potholes,OFF5889,Learner,Special Task Force,Valid,Green,96,84,0.02,Negative,No,No,Pending,No,7,First Violation
VLT000549,Wrong Lane,2617,Uttarakhand,2020-04-09,08:48:21,E-Rickshaw,Brown,2002,Karnataka,NA,NA,46,Male,2,7,Clear,Dry,OFF4888,Commercial,City Traffic Police,Cancelled,Green,84,118,0.0,Not Applied,No,Yes,Online,No,12,Warning Issued
VLT000550,Red Light Violation,3383,Dadra & Nagar Haveli,2020-04-09,06:21:16,Car,Silver,2018,Karnataka,NA,No,47,Male,2,5,Clear,Dry,OFF2553,Permanent,City Traffic Police,Valid,Red,102,42,0.0,Not Applied,No,No,Pending,No,3,Warning Issued
VLT000551,Red Light Violation,3383,Karnataka,2020-04-09,18:06:41,Car,Orange,2020,Telangana,NA,No,43,Female,2,1,Clear,Wet,OFF4890,Permanent,Special Task Force,Expired,Green,69,181,0.02,Negative,No,Yes,Online,No,12,First Violation
VLT000552,Driving Without License,4922,Karnataka,2020-04-09,23:27:41,Car,Red,2000,Rajasthan,NA,No,71,Female,2,0,Clear,Dry,OFF2519,Permanent,Special Task Force,Valid,Green,44,173,0.02,Negative,Yes,No,Pending,Yes,4,Warning Issued
VLT000553,Drunk Driving,1248,Punjab,2020-04-09,07:54:41,Van,Black,2004,Maharashtra,NA,Yes,48,Male,7,1,Clear,Dry,OFF6772,Commercial,Special Task Force,Valid,Yellow,72,78,0.0,Not Applied,No,Yes,Online,Yes,12,First Violation
VLT000554,Red Light Violation,3383,Odisha,2020-04-09,18:35:21,Bus,Blue,1994,Uttar Pradesh,NA,Yes,19,Male,37,1,Foggy,Wet,OFF9288,Permanent,City Traffic Police,Expired,Yellow,93,104,0.02,Negative,No,No,Pending,No,11,Warning Issued
VLT000555,No Parking,1211,Maharashtra,2020-04-10,20:28:43,Electric Scooter,Yellow,1993,West Bengal,No,NA,44,Male,0,8,Clear,Under Construction,OFF9362,Commercial,City Traffic Police,Valid,Red,46,22,0.0,Not Applied,Yes,No,Pending,No,13,Warning Issued
VLT000556,Drunk Driving,1248,Andhra Pradesh,2020-04-10,03:12:41,Electric Scooter,Grey,2003,Rajasthan,No,NA,70,Male,0,1,Clear,Potholes,OFF4226,Permanent,RTO Enforcement,Valid,Red,74,158,0.02,Negative,No,Yes,Online,Yes,14,Repeat Offender
VLT000557,Driving Without License,4922,Sikkim,2020-04-10,15:01:00,Truck,Orange,2014,Puducherry,NA,Yes,58,Male,3,1,Clear,Wet,OFF3514,Commercial,Highway Patrol,Valid,Red,98,170,0.02,Negative,Yes,Yes,Online,Yes,13,First Violation
VLT000558,Overloading,3057,Telangana,2020-04-10,01:58:28,Auto-Rickshaw,Other,1991,Madhya Pradesh,NA,NA,68,Other,0,0,Rainy,Wet,OFF1953,Permanent,RTO Enforcement,Valid,Red,34,135,0.02,Negative,No,No,Pending,No,19,Repeat Offender
VLT000559,Driving Without License,4922,Maharashtra,2020-04-10,06:47:11,Pickup,Silver,1997,Sikkim,NA,Yes,33,Male,3,3,Rainy,Potholes,OFF7367,Commercial,Special Task Force,Valid,Red,70,105,0.0,Not Applied,Yes,Yes,Online,Yes,17,First Violation
VLT000560,Overloading,3057,Uttar Pradesh,2020-04-10,17:33:27,Tractor,Silver,2020,Assam,NA,NA,38,Female,0,8,Foggy,Wet,OFF2522,Permanent,RTO Enforcement,Valid,Red,27,115,0.02,Negative,No,No,Pending,No,5,Fine Paid On Spot
VLT000561,No Parking,1211,Chandigarh,2020-04-10,09:01:33,Truck,Yellow,1995,Lakshadweep,NA,Yes,52,Male,3,4,Snowy,Potholes,OFF1932,Learner,RTO Enforcement,Valid,Red,27,53,0.0,Not Applied,Yes,Yes,Online,No,13,Warning Issued
VLT000562,No Parking,1211,Tripura,2020-04-10,07:51:19,Motorcycle,White,2011,Uttar Pradesh,Yes,NA,40,Male,1,3,Windy,Potholes,OFF3771,Commercial,Highway Patrol,Valid,Green,51,42,0.02,Negative,Yes,No,Pending,No,9,Repeat Offender
VLT000563,Overspeeding,3662,Maharashtra,2020-04-11,15:43:28,Scooty,Yellow,2000,Andhra Pradesh,No,NA,38,Male,0,2,Windy,Under Construction,OFF3194,Learner,City Traffic Police,Cancelled,Yellow,38,73,0.0,Not Applied,No,Yes,Online,No,18,Warning Issued
VLT000564,Red Light Violation,3383,Bihar,2020-04-11,19:20:44,Auto-Rickshaw,Other,2015,Rajasthan,NA,NA,51,Other,0,8,Rainy,Dry,OFF1350,Commercial,Special Task Force,Suspended,Green,93,95,0.0,Not Applied,No,Yes,Online,No,11,First Violation
VLT000565,Overspeeding,3662,Karnataka,2020-04-11,07:19:17,Pickup,Red,2015,Kerala,NA,Yes,79,Male,3,7,Windy,Dry,OFF4962,Permanent,City Traffic Police,Valid,Yellow,72,83,0.0,Not Applied,No,Yes,Online,No,1,First Violation
VLT000566,Overspeeding,3662,Tamil Nadu,2020-04-11,03:47:43,Pickup,Yellow,1998,Himachal Pradesh,NA,Yes,74,Male,3,4,Clear,Dry,OFF6833,Permanent,Highway Patrol,Expired,Red,51,184,0.0,Not Applied,No,Yes,Online,No,5,First Violation
VLT000567,Illegal U Turn,564,Punjab,2020-04-11,21:46:37,E-Rickshaw,Blue,1992,Tamil Nadu,NA,NA,42,Other,2,3,Foggy,Gravel,OFF9147,Permanent,Highway Patrol,Cancelled,Red,64,20,0.02,Negative,No,No,Pending,No,6,First Violation
VLT000568,No Parking,1211,Assam,2020-04-11,02:25:35,Scooty,Silver,1991,Daman & Diu,No,NA,74,Female,0,3,Foggy,Under Construction,OFF4490,Permanent,RTO Enforcement,Valid,Green,67,138,0.0,Not Applied,Yes,Yes,Online,No,11,Repeat Offender
VLT000569,Wrong Lane,2617,West Bengal,2020-04-12,10:17:47,Electric Scooter,Black,2013,Haryana,No,NA,32,Other,0,5,Rainy,Under Construction,OFF8241,Permanent,RTO Enforcement,Valid,Yellow,92,45,0.14,Positive,No,Yes,Online,No,2,Repeat Offender
VLT000570,Overspeeding,3662,Bihar,2020-04-12,04:19:50,Auto-Rickshaw,Red,2008,Tamil Nadu,NA,NA,26,Female,0,3,Clear,Dry,OFF7022,Permanent,City Traffic Police,Expired,Red,88,198,0.0,Not Applied,No,No,Pending,No,17,Repeat Offender
VLT000571,Driving Without License,4922,Uttar Pradesh,2020-04-12,12:09:34,E-Rickshaw,Yellow,2005,Rajasthan,NA,NA,63,Male,2,7,Rainy,Dry,OFF2906,Learner,RTO Enforcement,Expired,Yellow,25,50,0.14,Positive,Yes,Yes,Online,Yes,15,First Violation
VLT000572,Driving Without License,4922,Madhya Pradesh,2020-04-12,23:19:28,Scooty,Blue,2012,Delhi,No,NA,67,Male,0,8,Snowy,Dry,OFF2654,Commercial,RTO Enforcement,Valid,Green,79,38,0.0,Not Applied,Yes,Yes,Online,Yes,1,Fine Paid On Spot
VLT000573,Driving Without License,4922,Andhra Pradesh,2020-04-12,23:07:57,Pickup,White,2017,Manipur,NA,Yes,31,Male,3,6,Snowy,Dry,OFF6847,Learner,City Traffic Police,Valid,Yellow,22,56,0.02,Negative,Yes,Yes,Online,Yes,1,Fine Paid On Spot
VLT000574,Red Light Violation,3383,Jharkhand,2020-04-12,22:07:28,E-Rickshaw,Blue,1991,Himachal Pradesh,NA,NA,45,Male,2,1,Rainy,Potholes,OFF4184,Permanent,City Traffic Police,Valid,Yellow,96,16,0.0,Not Applied,No,No,Pending,No,8,First Violation
VLT000575,Overloading,3057,Tamil Nadu,2020-04-12,18:21:00,Auto-Rickshaw,Green,1998,Karnataka,NA,NA,19,Male,0,7,Snowy,Dry,OFF5512,Commercial,RTO Enforcement,Valid,Yellow,34,13,0.0,Not Applied,No,No,Pending,No,13,First Violation
VLT000576,Overspeeding,3662,Jammu & Kashmir,2020-04-12,14:06:35,Pickup,Blue,2010,Karnataka,NA,Yes,65,Male,3,3,Clear,Potholes,OFF5986,Permanent,Special Task Force,Cancelled,Green,70,126,0.0,Not Applied,No,Yes,Online,No,0,Warning Issued
VLT000577,Overspeeding,3662,Bihar,2020-04-12,09:26:29,Electric Scooter,Blue,2009,Uttarakhand,No,NA,31,Female,0,5,Rainy,Potholes,OFF6904,Permanent,Highway Patrol,Suspended,Yellow,37,156,0.0,Not Applied,No,No,Pending,No,19,First Violation
VLT000578,Wrong Lane,2617,Delhi,2020-04-12,18:01:35,Electric Scooter,Red,2017,Haryana,No,NA,67,Male,0,3,Foggy,Potholes,OFF8664,Permanent,Special Task Force,Expired,Red,68,108,0.0,Not Applied,No,Yes,Online,No,17,Warning Issued
VLT000579,Red Light Violation,3383,Goa,2020-04-13,17:06:10,Motorcycle,White,1991,Andhra Pradesh,Yes,NA,54,Male,1,4,Rainy,Wet,OFF1892,Permanent,Highway Patrol,Valid,Yellow,33,95,0.0,Not Applied,No,Yes,Online,No,10,Warning Issued
VLT000580,Overspeeding,3662,Goa,2020-04-13,07:05:23,Car,Other,2019,Tamil Nadu,NA,No,50,Male,2,0,Windy,Dry,OFF7642,Permanent,Special Task Force,Valid,Yellow,110,137,0.14,Positive,No,No,Pending,No,8,First Violation
VLT000581,Driving Without License,4922,Telangana,2020-04-13,08:17:43,Tractor,Black,2001,Maharashtra,NA,NA,77,Female,0,5,Rainy,Dry,OFF5061,Permanent,RTO Enforcement,Expired,Yellow,54,73,0.14,Positive,Yes,No,Pending,Yes,17,First Violation
